token,count,rank
Kitzingen,6,2861
fertigen,6,2862
Glueckwuensche,6,2863
Versorgungssicherheit,6,2864
Positionspapier,6,2865
Stellung,6,2866
zweimal,6,2867
Eines,6,2868
komplette,6,2869
Baustein,6,2870
Akt,6,2871
mittler,6,2872
teil,6,2873
Naechster,6,2874
zusammenarbeiten,6,2875
Kreativitaet,6,2876
Einzelne,6,2877
teilnehmen,6,2878
klima,6,2879
HolocaustGedenktag,6,2880
vorhanden,6,2881
1990,6,2882
35,6,2883
Klimakonferenz,6,2884
Marco,6,2885
Sebastian,6,2886
Bewahrung,6,2887
stellvertretend,6,2888
Irland,6,2889
geschmacklos,6,2890
Starkes,6,2891
berlin,6,2892
schlagen,6,2893
zentrale,6,2894
saemtliche,6,2895
Fraenkin,6,2896
gegruendet,6,2897
darunter,6,2898
Unterfranken,6,2899
Innen,6,2900
blank,6,2901
Wohnen,6,2902
Erfolgsgeschichte,6,2903
Hoert,6,2904
Annegret,6,2905
kompetent,6,2906
heisse,6,2907
enden,6,2908
uebernommen,6,2909
moechten,6,2910
Grenzwert,6,2911
jazuBayern,6,2912
Kommissionspraesident,6,2913
eu,6,2914
Vorfreude,6,2915
wirksam,6,2916
Ausstieg,6,2917
Traum,6,2918
Rauchausstieg,6,2919
Tabak,6,2920
motivieren,6,2921
leiden,6,2922
zuletzt,6,2923
2022,6,2924
vermitteln,6,2925
Schwaechsten,6,2926
Hintergrund,6,2927
Exakt,6,2928
Grenzkontrollen,6,2929
Belastung,6,2930
flaechendeckende,6,2931
Schadensminimierung,6,2932
schuldig,6,2933
Medienkompetenz,6,2934
Schicksal,6,2935
zugaenglich,6,2936
Stark,6,2937
Ball,6,2938
Himmel,6,2939
Uebung,6,2940
wachsam,6,2941
Friseur,6,2942
Gleichzeitig,6,2943
Daran,6,2944
Einschaetzung,6,2945
Beteiligte,6,2946
oeffnen,6,2947
Schwester,6,2948
Thank,6,2949
Passt,6,2950
drueben,6,2951
jederzeit,6,2952
Done,6,2953
Vater,6,2954
erteilen,6,2955
davor,6,2956
jemals,6,2957
Gluecksspiel,6,2958
Rueckmeldung,6,2959
treiben,6,2960
KEIN,6,2961
Woher,6,2962
oftmals,6,2963
Alte,6,2964
virtuellen,6,2965
Vize,6,2966
kuemmert,6,2967
Party,6,2968
do,6,2969
vermeiden,6,2970
feststellen,6,2971
NeverForget,6,2972
Alkohol,6,2973
Polizistin,6,2974
Rueckendeckung,6,2975
arm,6,2976
FC,6,2977
Essen,6,2978
zahlreich,6,2979
mehrer,6,2980
Regen,6,2981
beschreiben,6,2982
Balance,6,2983
mitten,6,2984
Achtung,6,2985
Ansage,6,2986
soeben,6,2987
bisherig,6,2988
Unabhaengig,6,2989
Empfehlung,6,2990
insofern,6,2991
beschimpfen,6,2992
Esken,6,2993
aufklaeren,6,2994
weh,6,2995
Leipzig,6,2996
Blockabfertigung,6,2997
besorgniserregend,6,2998
Deiner,6,2999
Bundesliga,6,3000
Yep,6,3001
Vier,6,3002
geschlossen,6,3003
Gastro,6,3004
erzte,6,3005
Patient,6,3006
definitiv,6,3007
duerfte,6,3008
Interessant,6,3009
Sag,6,3010
Koennte,6,3011
taeglichen,6,3012
Bundesland,6,3013
Stichwahlen,6,3014
MP,6,3015
Titel,6,3016
belasten,6,3017
anderswo,6,3018
aeusserst,6,3019
out,6,3020
Parteivorsitzender,6,3021
hingegen,6,3022
teilweise,6,3023
Kanada,6,3024
ersparen,6,3025
Nationalsozialismus,6,3026
Direktmandat,6,3027
Verteidigungsministerin,6,3028
Publikum,6,3029
Zufall,6,3030
Inntal,6,3031
Post,6,3032
Geloebnis,6,3033
Besten,6,3034
Expertise,6,3035
Eben,6,3036
konzentrieren,6,3037
geeint,6,3038
existierend,6,3039
Verordnung,6,3040
geimpft,6,3041
Philipp,6,3042
vereinen,6,3043
Passau,6,3044
Kompetenz,6,3045
Aufmerksamkeit,6,3046
Scheuer,6,3047
schenken,6,3048
Algerien,6,3049
Tunesien,6,3050
Einsatzkraeften,6,3051
Vortrag,6,3052
Fahrer,6,3053
zweifelsfrei,6,3054
bezweifeln,6,3055
lt,6,3056
Rueckzug,6,3057
Helsinki,6,3058
gebären,6,3059
glueckliche,6,3060
morgens,6,3061
mobil,6,3062
Kaffee,6,3063
Gleichheit,6,3064
JazuBayern,6,3065
zeugen,6,3066
erneuern,6,3067
Talk,6,3068
Edmund,6,3069
Stoiber,6,3070
wund,6,3071
naechstes,6,3072
staerkste,6,3073
rum,6,3074
pflegen,6,3075
Irgendwie,6,3076
neutral,6,3077
Vaeter,6,3078
Wald,6,3079
Witz,6,3080
Verbundenheit,6,3081
anrufen,6,3082
right,6,3083
Lenz,6,3084
With,6,3085
gesetzliche,6,3086
Transparenz,6,3087
find,6,3088
dumm,6,3089
Faelle,6,3090
wusste,6,3091
klarstellen,6,3092
Oktoberfest,6,3093
gravierend,6,3094
ICE,6,3095
bestellen,6,3096
aufgeben,6,3097
Bio,6,3098
FightCOVID19,6,3099
logisch,6,3100
gesellschaftliche,6,3101
koennten,6,3102
Klarstellung,6,3103
kW,6,3104
Pflegekraefte,6,3105
schau,6,3106
Steuerung,6,3107
Rakete,6,3108
Befreiung,6,3109
Weitsicht,6,3110
Wirecard,6,3111
President,6,3112
fuerchte,6,3113
Funktion,6,3114
Oppermann,6,3115
Friedensnobelpreis,6,3116
Nobelpreis,6,3117
Wirklich,6,3118
bewahren,6,3119
Drohung,6,3120
Denke,6,3121
Nase,6,3122
absehbar,6,3123
Wertschoepfung,6,3124
Held,6,3125
Farbe,6,3126
verfassungskonform,6,3127
naiv,6,3128
Investor,6,3129
austreten,6,3130
2038,6,3131
anerkennen,6,3132
KOM,6,3133
Meilenstein,6,3134
beantragen,6,3135
steigend,6,3136
Beschluesse,6,3137
c,6,3138
NS,6,3139
Airline,6,3140
Groesse,6,3141
gesetzlich,6,3142
verkuendet,6,3143
Erkrankung,6,3144
beeindrucken,6,3145
ermorden,6,3146
festhalten,6,3147
Arbeitsplaetzen,6,3148
kulturell,6,3149
zunaechst,6,3150
Umsatzsteuer,6,3151
allgemein,6,3152
Leib,6,3153
erwaehnt,6,3154
schliesslich,6,3155
Siemens,6,3156
loeschen,6,3157
BorisJohnson,6,3158
Ahh,6,3159
what,6,3160
can,6,3161
Bildungspolitik,6,3162
unterscheiden,6,3163
Unterhaus,6,3164
wehrhaften,6,3165
streichen,6,3166
moralisch,6,3167
nullen,6,3168
Veraenderungen,6,3169
professionell,6,3170
fuenf,6,3171
Scheitern,6,3172
Chaos,6,3173
Schlagzeile,6,3174
Verbraucher,6,3175
einmalig,6,3176
ehem,6,3177
Spannend,6,3178
Mitleid,6,3179
amerikanische,6,3180
beschliesst,6,3181
kandidieren,6,3182
spd,6,3183
ausdruecklich,6,3184
Handlungsfaehigkeit,6,3185
BTW17,6,3186
Finanzminister,6,3187
Relativierung,6,3188
unterstuetze,6,3189
Religionsfreiheit,6,3190
Katalonien,6,3191
diesbezueglich,6,3192
ueberfaellig,6,3193
Ecke,6,3194
Verstoss,6,3195
Liebling,6,3196
eh,6,3197
jamaika,6,3198
Lindner,6,3199
aehnlich,6,3200
Bundestagspraesident,6,3201
Bremen,6,3202
Bruecken,6,3203
Falle,6,3204
Humor,6,3205
Club,6,3206
see,6,3207
Update,6,3208
Lass,6,3209
wundervoll,6,3210
gewusst,6,3211
heuer,6,3212
ueberlassen,6,3213
Nominierung,6,3214
Bewerbung,6,3215
Motiv,6,3216
falls,6,3217
Photo,6,3218
Flausch,6,3219
Bescheid,6,3220
discussion,6,3221
H,6,3222
perfekt,6,3223
Nation,6,3224
Bundeskanzleramt,6,3225
Wolle,6,3226
Ruf,6,3227
Mama,6,3228
Digitales,6,3229
justsaying,6,3230
Verwaltung,6,3231
beeindruckend,6,3232
Wille,6,3233
besitzen,6,3234
Ton,6,3235
Kaum,6,3236
Wahrnehmung,6,3237
Fraktionssitzung,6,3238
nominieren,6,3239
ablenken,6,3240
Unfassbar,6,3241
Sprecher,6,3242
korrigieren,6,3243
Neubauer,6,3244
linksextrem,6,3245
WirDankenEuch,6,3246
Ernstes,6,3247
Linksextremismus,6,3248
Vermutlich,6,3249
Brandt,6,3250
sozialistische,6,3251
MSC2021,6,3252
Verbotspartei,6,3253
Beteiligung,6,3254
Zweck,6,3255
KZ,6,3256
Navalny,6,3257
Polizeiproblem,6,3258
Attacke,6,3259
Diktator,6,3260
Gefaehrder,6,3261
Aktivist,6,3262
Faschist,6,3263
Heuchelei,6,3264
gruener,6,3265
feige,6,3266
Parlamentsarmee,6,3267
Liebig34,6,3268
Hufeisen,6,3269
Z,6,3270
ersetzen,6,3271
tritt,6,3272
Kalbitz,6,3273
ausstatten,6,3274
ueberrascht,6,3275
Gericht,6,3276
Drohnendebatte2020,6,3277
Grundsaetze,6,3278
Muenster,6,3279
optimistisch,6,3280
un,6,3281
Akteur,6,3282
Eurofighter,6,3283
Lektueretipp,6,3284
IGW2019,6,3285
Krankenhaeusern,6,3286
Sicherheitsrat,6,3287
transatlantic,6,3288
Etat,6,3289
konstruktive,6,3290
Terrorismus,6,3291
DEU,6,3292
Burkina,6,3293
Faso,6,3294
EUTM,6,3295
l,6,3296
beachtlich,6,3297
law,6,3298
geklaert,6,3299
handlungsfaehig,6,3300
kriegen,6,3301
freilassen,6,3302
Chaoten,6,3303
gewaltbereiten,6,3304
Aufarbeitung,6,3305
Element,6,3306
verpflichtend,6,3307
gleichwohl,6,3308
Verhinderung,6,3309
Netzwerke,6,3310
NSU,6,3311
Pruefung,6,3312
respektvoll,6,3313
BER,5,3314
Asylrecht,5,3315
Nr,5,3316
Gefaellt,5,3317
Ergaenzung,5,3318
Spannendes,5,3319
aussetzen,5,3320
Koepfen,5,3321
Flugzeug,5,3322
Laufen,5,3323
erforschen,5,3324
Konsens,5,3325
heimisch,5,3326
effizient,5,3327
Emission,5,3328
Carsten,5,3329
Bundesverfassungsgericht,5,3330
praesentiert,5,3331
Naechste,5,3332
lauten,5,3333
Nachmittag,5,3334
Entwurf,5,3335
behandeln,5,3336
Strom,5,3337
Novelle,5,3338
Nutzung,5,3339
Spektrum,5,3340
Ueberzeugungen,5,3341
Vorreiter,5,3342
TagderDeutschenEinheit,5,3343
Klimaschutzbeauftragte,5,3344
YouTube,5,3345
natuerliche,5,3346
erklaere,5,3347
now,5,3348
bundesweite,5,3349
anheben,5,3350
Krankenhaeuser,5,3351
tuned,5,3352
grundlegend,5,3353
Buergersprechstunde,5,3354
Spatenstich,5,3355
Bayern,5,3356
Sondersitzung,5,3357
CoronaWarnApp,5,3358
Google,5,3359
Garant,5,3360
Nationale,5,3361
beruflich,5,3362
aufbauen,5,3363
Dort,5,3364
Wiederaufbau,5,3365
lehren,5,3366
Quarantaene,5,3367
zahlreiche,5,3368
verlaengert,5,3369
Osterfest,5,3370
Bleiben,5,3371
gebeten,5,3372
Darin,5,3373
Appell,5,3374
Ausbreitung,5,3375
runter,5,3376
Mittelschule,5,3377
Rahmenbedingungen,5,3378
Fraktionsvorsitzende,5,3379
Griechenland,5,3380
Mitgefuehl,5,3381
bewerten,5,3382
altern,5,3383
sparen,5,3384
Spannender,5,3385
ueberprueft,5,3386
moeglichen,5,3387
Packen,5,3388
European,5,3389
Naehe,5,3390
Kloster,5,3391
Paket,5,3392
qualitativ,5,3393
Martin,5,3394
Schoepfung,5,3395
Delegierte,5,3396
beklagen,5,3397
UnserEuropa,5,3398
Kreislaufwirtschaft,5,3399
StarkfuerBayern,5,3400
ermutigen,5,3401
Maedchen,5,3402
Wahlprogramm,5,3403
Haenden,5,3404
Graf,5,3405
leiten,5,3406
Bewusstsein,5,3407
lesenswert,5,3408
Klaus,5,3409
Leopoldina,5,3410
klartext,5,3411
Gerechtigkeit,5,3412
traditionell,5,3413
unterhalten,5,3414
Standpunkt,5,3415
Frauenwahlrecht,5,3416
Erweiterung,5,3417
Staedte,5,3418
Oekologie,5,3419
Maria,5,3420
soweit,5,3421
Winter,5,3422
franken,5,3423
Lena,5,3424
Patenschaft,5,3425
Zurueckweisung,5,3426
Premiere,5,3427
Phase,5,3428
Grundgesetzes,5,3429
Einer,5,3430
Unions,5,3431
Willy,5,3432
Feier,5,3433
aufarbeiten,5,3434
Handwerk,5,3435
Berg,5,3436
ergreifen,5,3437
Konstituierung,5,3438
Unterstuetzer,5,3439
langjaehrige,5,3440
AstraZeneca,5,3441
StandWithIsrael,5,3442
Voellig,5,3443
ueben,5,3444
Juengeren,5,3445
Ansprache,5,3446
Grundschulen,5,3447
Trend,5,3448
3000,5,3449
dorthin,5,3450
wirtschaft,5,3451
sechs,5,3452
juengeren,5,3453
stoppen,5,3454
groesseren,5,3455
Sicherung,5,3456
Lehrerin,5,3457
Praesenzunterricht,5,3458
Logo,5,3459
Drogenkriminalitaet,5,3460
juristisch,5,3461
kurzfristig,5,3462
Missbrauch,5,3463
sensibel,5,3464
Klares,5,3465
aushalten,5,3466
kranken,5,3467
Schulschliessungen,5,3468
Massstaebe,5,3469
Veroeffentlichung,5,3470
much,5,3471
amerikanisch,5,3472
Abgabe,5,3473
Kapitel,5,3474
Mund,5,3475
Suchthilfe,5,3476
bestehend,5,3477
zuversichtlich,5,3478
islamistische,5,3479
packen,5,3480
Widerlich,5,3481
Internationale,5,3482
Global,5,3483
kreativ,5,3484
einseitig,5,3485
LIKE,5,3486
gegenseitig,5,3487
Zuhoeren,5,3488
Ueberfaellig,5,3489
NeverAgain,5,3490
isser,5,3491
Bestandteil,5,3492
Monika,5,3493
Empfohlen,5,3494
WELT,5,3495
Strecke,5,3496
ll,5,3497
Grad,5,3498
Unterricht,5,3499
vertretbar,5,3500
Eingriff,5,3501
angekuendigten,5,3502
Skandal,5,3503
Rueckmeldungen,5,3504
Anwendung,5,3505
hinaus,5,3506
Wichtiges,5,3507
Vorsprung,5,3508
Nationaler,5,3509
bestreiten,5,3510
Vorstand,5,3511
Tabakwerbeverbot,5,3512
good,5,3513
Direkt,5,3514
Frist,5,3515
Told,5,3516
skandieren,5,3517
kuenftigen,5,3518
schwarze,5,3519
schwierige,5,3520
Technik,5,3521
Vorbildlich,5,3522
urteilen,5,3523
sowieso,5,3524
OMG,5,3525
veraendert,5,3526
Feststellung,5,3527
CSUVPT20,5,3528
Unionsfraktion,5,3529
Schulter,5,3530
beschraenken,5,3531
Reminder,5,3532
ach,5,3533
Community,5,3534
no,5,3535
ups,5,3536
systemrelevant,5,3537
niewieder,5,3538
divers,5,3539
Versprechen,5,3540
enthalten,5,3541
Freiwilliger,5,3542
besinnlich,5,3543
Heilige,5,3544
Praesenz,5,3545
schreien,5,3546
DANKE,5,3547
spitz,5,3548
Ausgang,5,3549
Troll,5,3550
Meldung,5,3551
Augenhoehe,5,3552
verschieben,5,3553
wuenscht,5,3554
Insbesondere,5,3555
Hey,5,3556
Gnade,5,3557
still,5,3558
Verrohung,5,3559
holen,5,3560
Portugal,5,3561
g,5,3562
aufwaerts,5,3563
299,5,3564
Widerspruchsloesung,5,3565
Olaf,5,3566
Kufstein,5,3567
Sued,5,3568
Rosenheimer,5,3569
tippen,5,3570
abhalten,5,3571
Naechstes,5,3572
komm,5,3573
Begeisterung,5,3574
Michael,5,3575
Sturm,5,3576
Diesel,5,3577
Zumindest,5,3578
vonderLeyen,5,3579
Fortsetzung,5,3580
Kommissionspraesidenten,5,3581
A8,5,3582
voraus,5,3583
warm,5,3584
Verschaerfung,5,3585
veraendern,5,3586
praktikabel,5,3587
Staedten,5,3588
Autobahn,5,3589
unnoetig,5,3590
Quelle,5,3591
CSUPT19,5,3592
Einstufung,5,3593
ordnen,5,3594
steuern,5,3595
23,5,3596
zerstoeren,5,3597
cdupt18,5,3598
Spannung,5,3599
brennen,5,3600
Einigkeit,5,3601
Aufstellung,5,3602
europa,5,3603
29,5,3604
Mauer,5,3605
einsperren,5,3606
Mitbuerger,5,3607
Synagoge,5,3608
Europawahlkampf,5,3609
unglaublich,5,3610
pleasure,5,3611
TeamManfred,5,3612
need,5,3613
security,5,3614
us,5,3615
betrieben,5,3616
Schuh,5,3617
Kandidatur,5,3618
Nachwuchs,5,3619
Verabschiedung,5,3620
analysieren,5,3621
Helfer,5,3622
ltwBY18,5,3623
Lebensqualitaet,5,3624
funktionierend,5,3625
ler,5,3626
Drei,5,3627
Fahrzeug,5,3628
Berichterstattung,5,3629
Raumfahrt,5,3630
Ebersberg,5,3631
beherzt,5,3632
Niederbayern,5,3633
Schwierigkeit,5,3634
Gewisse,5,3635
Journalismus,5,3636
Limit,5,3637
Scholl,5,3638
Boris,5,3639
Klarheit,5,3640
Logisch,5,3641
Vorwurf,5,3642
einmischen,5,3643
tot,5,3644
Abgeordneter,5,3645
OlafScholz,5,3646
Aufforderung,5,3647
ausrichten,5,3648
bedenken,5,3649
Vorsorge,5,3650
regional,5,3651
Trikot,5,3652
erneute,5,3653
braeuchte,5,3654
Mutation,5,3655
gewiß,5,3656
Mangel,5,3657
Behandlung,5,3658
time,5,3659
Multilateralismus,5,3660
Sichtbarkeit,5,3661
but,5,3662
Spaetestens,5,3663
Einsatzkraefte,5,3664
Sympathie,5,3665
x,5,3666
Koalitionspartner,5,3667
Strasse,5,3668
ober,5,3669
bloed,5,3670
Popper,5,3671
gewoehnen,5,3672
essen,5,3673
irgend,5,3674
dreist,5,3675
grad,5,3676
strategische,5,3677
irritieren,5,3678
begruendet,5,3679
unterschreiben,5,3680
Kalkuel,5,3681
selben,5,3682
normale,5,3683
Produktion,5,3684
BaFin,5,3685
Gipfel,5,3686
nebenbei,5,3687
Gas,5,3688
ansetzen,5,3689
vorstellbar,5,3690
Nachhinein,5,3691
Fleisch,5,3692
Spanien,5,3693
TagderBundeswehr,5,3694
Fronleichnam,5,3695
Formulierung,5,3696
Koalitionsausschuss,5,3697
jetzig,5,3698
sieben,5,3699
fatal,5,3700
nachher,5,3701
Zufaelle,5,3702
EZB,5,3703
Grundrecht,5,3704
Eurobonds,5,3705
Ueberhaupt,5,3706
staerkere,5,3707
Jesus,5,3708
auferstehen,5,3709
has,5,3710
Christus,5,3711
versehen,5,3712
Covid19,5,3713
aendert,5,3714
BIP,5,3715
Baeume,5,3716
oekonomischen,5,3717
relevant,5,3718
Panik,5,3719
Standard,5,3720
Ursache,5,3721
neulich,5,3722
Ueberlegungen,5,3723
Greta,5,3724
Richtlinie,5,3725
hervorragen,5,3726
Gemeinnuetzigkeit,5,3727
Mauerfall,5,3728
aufstehen,5,3729
Eher,5,3730
Daraus,5,3731
just,5,3732
Strafzoelle,5,3733
grundfalsch,5,3734
Nahles,5,3735
orientieren,5,3736
Ramelow,5,3737
souveraen,5,3738
be,5,3739
Chapeau,5,3740
SDGs,5,3741
naja,5,3742
Bier,5,3743
schaemen,5,3744
Umstaenden,5,3745
Never,5,3746
sonnen,5,3747
Schwaeche,5,3748
Staatsbuerger,5,3749
their,5,3750
05,5,3751
Exit,5,3752
gefaehrden,5,3753
technisch,5,3754
Einfuehrung,5,3755
geaendert,5,3756
Europaparlament,5,3757
mangelnd,5,3758
Spiegel,5,3759
Logik,5,3760
Kaempfer,5,3761
Weltkrieg,5,3762
Akzent,5,3763
Oekonomie,5,3764
Beitraege,5,3765
Bundespraesident,5,3766
gleichsetzen,5,3767
einzigartig,5,3768
Befragung,5,3769
zugleich,5,3770
Ruecktritt,5,3771
wechseln,5,3772
GERSWE,5,3773
kraeftig,5,3774
Stern,5,3775
eingehen,5,3776
Innere,5,3777
Hammelsprung,5,3778
Echo,5,3779
gaga,5,3780
Puigdemont,5,3781
Olympia2018,5,3782
Eroeffnung,5,3783
einfuehren,5,3784
JamaikaSondierungen,5,3785
JamaikaSondierung,5,3786
JamaikaKoalition,5,3787
Buendnis,5,3788
Regierungsverantwortung,5,3789
Huestel,5,3790
fei,5,3791
twitterlaufgruppe,5,3792
transparent,5,3793
Tijen,5,3794
IMMER,5,3795
Gruendung,5,3796
spamblock,5,3797
Hackathon,5,3798
Dorothee,5,3799
James,5,3800
Besser,5,3801
Politikerin,5,3802
Danach,5,3803
C,5,3804
Kochen,5,3805
checken,5,3806
done,5,3807
DIE,5,3808
Nie,5,3809
ff,5,3810
Story,5,3811
Congratulations,5,3812
bittedanke,5,3813
Eurer,5,3814
Jugendorganisation,5,3815
Sekunde,5,3816
Desinformation,5,3817
Strang,5,3818
zuviel,5,3819
Einhaltung,5,3820
Verstehe,5,3821
Knapp,5,3822
verstoesst,5,3823
N,5,3824
Lars,5,3825
einstellen,5,3826
gebrauchen,5,3827
Eigenverantwortung,5,3828
weisen,5,3829
schaebig,5,3830
Ebelsbach,5,3831
Typ,5,3832
Juhu,5,3833
Schwachsinn,5,3834
Konferenz,5,3835
Gaehn,5,3836
schreiten,5,3837
umkehren,5,3838
gefaehrlichen,5,3839
Bemerkenswert,5,3840
w,5,3841
Irre,5,3842
Unterstellung,5,3843
Revolution,5,3844
esport,5,3845
regelmaessig,5,3846
druecken,5,3847
Bundesrepublik,5,3848
2025,5,3849
Ankuendigung,5,3850
inspirierend,5,3851
ausserhalb,5,3852
Barbara,5,3853
gleichermassen,5,3854
tuerkischen,5,3855
Staatsraeson,5,3856
Europatag,5,3857
Beschaffung,5,3858
wuetend,5,3859
Worten,5,3860
Wiederaufbaufonds,5,3861
Studium,5,3862
Arbeitslosigkeit,5,3863
La,5,3864
Einsaetze,5,3865
rechtsradikal,5,3866
zumal,5,3867
beobachten,5,3868
Chrupalla,5,3869
Nachfolgepartei,5,3870
Drogendealer,5,3871
antidemokratischen,5,3872
Gerede,5,3873
Offenbar,5,3874
Verstand,5,3875
Abschiebung,5,3876
Truppenabzug,5,3877
Kapitalismus,5,3878
aufrufen,5,3879
Jahrestag,5,3880
RespektJetzt,5,3881
Nizza,5,3882
Tendenz,5,3883
Generalverdacht,5,3884
kriminell,5,3885
linksextremen,5,3886
keinerlei,5,3887
Funktionaere,5,3888
Einklang,5,3889
Antraege,5,3890
Landesregierung,5,3891
beschaemend,5,3892
Moschee,5,3893
unwuerdig,5,3894
Jochen,5,3895
freiheitstattsozialismus,5,3896
Richter,5,3897
Abruestung,5,3898
ausschließen,5,3899
angekuendigte,5,3900
Abzug,5,3901
zusammenstehen,5,3902
Spitze,5,3903
Rechtsextreme,5,3904
EP,5,3905
coronavirus,5,3906
ausgeben,5,3907
menschenverachtende,5,3908
Stabilitaetsanker,5,3909
Vertrauensverlust,5,3910
MSC,5,3911
Kompass,5,3912
europaweit,5,3913
Up2EU,5,3914
zB,5,3915
Angelegenheit,5,3916
Buendnisverteidigung,5,3917
2015,5,3918
Verteidigungshaushalt,5,3919
MSC2018,5,3920
dulden,5,3921
hoeher,5,3922
Duo,5,3923
Bindung,5,3924
intern,5,3925
UA,5,3926
israelische,5,3927
Verschiebung,5,3928
Vollausstattung,5,3929
Auslandseinsatz,5,3930
democracy,5,3931
zivile,5,3932
bestmoeglichen,5,3933
Secretary,5,3934
ggf,5,3935
Staatspraesident,5,3936
pr,5,3937
kuenftige,5,3938
Abdullah,5,3939
Reichstag,5,3940
Zentrum,5,3941
Nahost,5,3942
verbrennen,5,3943
Polizeibeamten,5,3944
GesundheitsrisikoR2,5,3945
Luege,5,3946
Entwicklungsminister,5,3947
hierzu,5,3948
Westen,5,3949
uebernimmt,5,3950
Erzaehlung,5,3951
betrieblich,5,3952
automatische,5,3953
Bahntickets,5,3954
Radikalisierung,5,3955
gewiss,5,3956
Sicherheitsgesetz,5,3957
Hinblick,5,3958
EUCO,5,3959
Dienstpflicht,5,3960
Migrationspaket,4,3961
Fachkraefte,4,3962
Mitgliedschaft,4,3963
bwk247,4,3964
Staatsminister,4,3965
600,4,3966
Konzentration,4,3967
forschen,4,3968
Verkehrsminister,4,3969
Fluege,4,3970
zusagen,4,3971
groesser,4,3972
250,4,3973
unerlaesslich,4,3974
umfasst,4,3975
Momentum,4,3976
restlich,4,3977
Fehlverhalten,4,3978
ruecken,4,3979
Air,4,3980
voranbringen,4,3981
dahoAM,4,3982
Hofreiter,4,3983
Weiterentwicklung,4,3984
Umlage,4,3985
erneuerbaren,4,3986
Zuschrift,4,3987
angekuendigt,4,3988
Klimawandels,4,3989
Klimaschutzpolitik,4,3990
uebertragen,4,3991
aufrichtig,4,3992
gehts,4,3993
Nachhaltigkeitswoche,4,3994
Bereits,4,3995
Kolumne,4,3996
jaehrlich,4,3997
Dame,4,3998
Rhoen,4,3999
Transformation,4,4000
faengt,4,4001
Wuerzburg,4,4002
Persoenlichkeiten,4,4003
Zweiter,4,4004
Konjunktur,4,4005
Industrieland,4,4006
Green,4,4007
Heizkosten,4,4008
Regierungsbefragung,4,4009
telefonisch,4,4010
besinnen,4,4011
Geduld,4,4012
Anmeldung,4,4013
Bundestagskollegen,4,4014
Arm,4,4015
Infektionsschutz,4,4016
Alltag,4,4017
Ruecksicht,4,4018
austragen,4,4019
Regionalitaet,4,4020
ausweiten,4,4021
Strukturwandel,4,4022
Gedenkstunde,4,4023
oekologische,4,4024
einbeziehen,4,4025
bt,4,4026
cop25,4,4027
erzeugen,4,4028
Allee,4,4029
umfassend,4,4030
Huber,4,4031
Pressemitteilung,4,4032
Asylpolitik,4,4033
FFF,4,4034
Startschuss,4,4035
selbstbewusst,4,4036
Day,4,4037
Weltfrauentag,4,4038
Deutschlandfunk,4,4039
Elektromobilitaet,4,4040
Stammtisch,4,4041
bewaeltigen,4,4042
Zukunftsfaehigkeit,4,4043
gewaehrleisten,4,4044
begruesst,4,4045
Organspenden,4,4046
Steffen,4,4047
verschieden,4,4048
loest,4,4049
Winterklausur,4,4050
familie,4,4051
fortschreiben,4,4052
vergleichbar,4,4053
Samstag,4,4054
spontan,4,4055
Kramp,4,4056
Karrenbauer,4,4057
98,4,4058
neun,4,4059
Vizepraesident,4,4060
Schweigen,4,4061
Schirmherrschaft,4,4062
Pkw,4,4063
09,4,4064
Natur,4,4065
existenziell,4,4066
Neuhardenberg18,4,4067
Sommerklausur,4,4068
gewaehrleistet,4,4069
Transitzentren,4,4070
illegale,4,4071
ausdrucken,4,4072
zusaetzliche,4,4073
Notwendig,4,4074
Anteil,4,4075
Bein,4,4076
Gaertner,4,4077
Stand,4,4078
Stefan,4,4079
wirkungsvoll,4,4080
uvm,4,4081
Jugendschutz,4,4082
only,4,4083
Buam,4,4084
mei,4,4085
schoensten,4,4086
permanent,4,4087
gesundheitlich,4,4088
verstecken,4,4089
ehrenamt,4,4090
brennernordzulauf,4,4091
verfuegbar,4,4092
konsumieren,4,4093
Uni,4,4094
enorme,4,4095
hiess,4,4096
illegal,4,4097
Runde,4,4098
Vernetzung,4,4099
Mediensucht,4,4100
Zoll,4,4101
Obdachloser,4,4102
Landesgruppenchef,4,4103
Sicherheits,4,4104
Homepage,4,4105
nimmer,4,4106
Fastenzeit,4,4107
laengere,4,4108
Kiefersfelden,4,4109
Homeschooling,4,4110
vorschlaegt,4,4111
Zuege,4,4112
Dissens,4,4113
hinbekommen,4,4114
Rand,4,4115
HolocaustRemembranceDay,4,4116
nachfolgend,4,4117
mithelfen,4,4118
Prioritaetensetzung,4,4119
losgehen,4,4120
Handschrift,4,4121
Drogenstrategie,4,4122
Ehrenamtliche,4,4123
Feiertagen,4,4124
Matthias,4,4125
Tabakwerbung,4,4126
Funk,4,4127
Suchtpraevention,4,4128
deutschlandweit,4,4129
Legislaturperiode,4,4130
kommunal,4,4131
systematisch,4,4132
eins,4,4133
800,4,4134
forcieren,4,4135
Grundschule,4,4136
Bisher,4,4137
Kindheit,4,4138
Schuljahr,4,4139
wofuer,4,4140
Yesssss,4,4141
Schlechte,4,4142
Ansonsten,4,4143
Zumutung,4,4144
umfangreich,4,4145
Mythos,4,4146
Kleine,4,4147
ausbaden,4,4148
schweigen,4,4149
totale,4,4150
Verfolgung,4,4151
Verbraucherschutz,4,4152
